session,src_ip,src_port,dst_ip,dst_port,connect_ts,close_ts,duration_sec,incomplete,client_version,hassh,arch,has_pty,term_width,term_height,login_attempts,login_success,distinct_usernames_tried,distinct_passwords_tried,commands_count,command_failed_count,file_download_count,file_upload_count,file_download_failed_count,direct_tcpip_count,direct_tcpip_unique_targets,ttylog_fragment_count,ttylog_active_duration_sec,ttylog_total_size,ttylog_shasums,ttylog_any_duplicate,source_file
c032363229c9,115.191.66.84,45614,167.99.72.235,22,2026-03-18T05:33:26.640541Z,2026-03-18T05:34:59.035343Z,92.4,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
d4f813aa4b75,115.191.66.84,45598,167.99.72.235,22,2026-03-18T05:33:26.290606Z,2026-03-18T05:34:59.471329Z,93.2,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
48c75d2fffbb,92.118.39.72,39568,167.99.72.235,22,2026-03-18T05:34:58.158249Z,2026-03-18T05:35:00.562817Z,2.4,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
a31f41b32844,8.219.218.85,55434,167.99.72.235,22,2026-03-18T05:35:09.175231Z,2026-03-18T05:35:10.211542Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
e784e4641ce1,115.191.66.84,39482,167.99.72.235,22,2026-03-18T05:35:05.150782Z,2026-03-18T05:35:26.626448Z,21.5,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
9952fc016498,115.191.66.84,33248,167.99.72.235,22,2026-03-18T05:34:59.794027Z,2026-03-18T05:35:26.655335Z,26.9,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
4b36b419e1bd,46.101.166.142,33732,167.99.72.235,22,2026-03-18T05:35:25.460191Z,2026-03-18T05:35:27.359060Z,1.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
d59ffcb6ec4e,8.219.218.85,53708,167.99.72.235,22,2026-03-18T05:35:27.189199Z,2026-03-18T05:35:27.364150Z,0.2,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,linux-x64-lsb,False,,,1,True,1,1,1,0,0,0,0,0,0,1,0.0,64,7ab552f01de999cb12092166cdc36fd68a0edbb33927e0ef3d26f4ee6449f804,True,cowrie_2026-03-18.json
5b40164c0402,115.191.66.84,51358,167.99.72.235,22,2026-03-18T05:35:28.316482Z,2026-03-18T05:35:34.100552Z,5.8,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
875e825a3ef6,115.191.66.84,51344,167.99.72.235,22,2026-03-18T05:35:26.994333Z,2026-03-18T05:35:34.114789Z,7.1,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
fe52f26ac759,8.219.218.85,39018,167.99.72.235,22,2026-03-18T05:35:36.271322Z,2026-03-18T05:35:36.454661Z,0.2,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,linux-x64-lsb,False,,,1,True,1,1,1,0,0,0,0,0,0,1,0.1,64,7ab552f01de999cb12092166cdc36fd68a0edbb33927e0ef3d26f4ee6449f804,True,cowrie_2026-03-18.json
84cdcba17352,115.191.66.84,59572,167.99.72.235,22,2026-03-18T05:35:35.940648Z,2026-03-18T05:35:42.729026Z,6.8,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
a0ae83fb3b1b,115.191.66.84,59556,167.99.72.235,22,2026-03-18T05:35:34.440227Z,2026-03-18T05:35:42.786921Z,8.3,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
00587c76487e,115.191.66.84,39820,167.99.72.235,22,2026-03-18T05:35:44.944972Z,2026-03-18T05:35:54.143009Z,9.2,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
9a353117c2ff,115.191.66.84,39806,167.99.72.235,22,2026-03-18T05:35:43.109573Z,2026-03-18T05:35:54.218766Z,11.1,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
a9c7b4f48616,8.219.218.85,39144,167.99.72.235,22,2026-03-18T05:35:54.341608Z,2026-03-18T05:35:55.377957Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
4c2469a9711d,46.101.166.142,33402,167.99.72.235,22,2026-03-18T05:35:56.554103Z,2026-03-18T05:35:58.666243Z,2.1,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
60030ca85169,115.191.66.84,57616,167.99.72.235,22,2026-03-18T05:35:55.545053Z,2026-03-18T05:36:08.699882Z,13.2,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
4aeb1ff6b710,115.191.66.84,57600,167.99.72.235,22,2026-03-18T05:35:54.564093Z,2026-03-18T05:36:08.910033Z,14.3,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
96a8c7ddf33c,8.219.218.85,56460,167.99.72.235,22,2026-03-18T05:36:12.510010Z,2026-03-18T05:36:13.539537Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
acefe68c03cc,115.191.66.84,54640,167.99.72.235,22,2026-03-18T05:36:10.606875Z,2026-03-18T05:36:20.985940Z,10.4,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
a20595425c07,80.94.92.182,59942,167.99.72.235,22,2026-03-18T05:36:21.559357Z,2026-03-18T05:36:24.567806Z,3.0,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
e7279e510142,46.101.166.142,44288,167.99.72.235,22,2026-03-18T05:36:27.409573Z,2026-03-18T05:36:29.208810Z,1.8,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
ecfadcfeb6a6,8.219.218.85,57304,167.99.72.235,22,2026-03-18T05:36:30.372983Z,2026-03-18T05:36:31.402978Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
85b8fe100f99,115.191.66.84,51982,167.99.72.235,22,2026-03-18T05:36:24.917408Z,2026-03-18T05:36:37.933972Z,13.0,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
8ddade33d47b,115.191.66.84,39598,167.99.72.235,22,2026-03-18T05:36:22.717509Z,2026-03-18T05:36:38.037633Z,15.3,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
3b6dd887009f,8.219.218.85,44258,167.99.72.235,22,2026-03-18T05:36:39.430698Z,2026-03-18T05:36:39.499050Z,0.1,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,linux-x64-lsb,False,,,1,True,1,1,1,0,0,0,0,0,0,1,0.0,64,7ab552f01de999cb12092166cdc36fd68a0edbb33927e0ef3d26f4ee6449f804,True,cowrie_2026-03-18.json
23dbca71d5c6,46.101.166.142,49330,167.99.72.235,22,2026-03-18T05:36:58.507141Z,2026-03-18T05:37:00.529465Z,2.0,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
093bc86960ea,115.191.66.84,52478,167.99.72.235,22,2026-03-18T05:36:48.332958Z,2026-03-18T05:37:02.317224Z,14.0,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
239c3c1eb22d,115.191.66.84,43812,167.99.72.235,22,2026-03-18T05:36:38.373232Z,2026-03-18T05:37:02.599322Z,24.2,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
5a4e52d0908a,115.191.66.84,60944,167.99.72.235,22,2026-03-18T05:37:05.119401Z,2026-03-18T05:37:16.040579Z,10.9,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
1f10d78e6649,115.191.66.84,60940,167.99.72.235,22,2026-03-18T05:37:02.926372Z,2026-03-18T05:37:16.072800Z,13.1,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
8c1459d3dd20,8.219.218.85,42310,167.99.72.235,22,2026-03-18T05:37:15.770476Z,2026-03-18T05:37:16.802947Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
473ff462bccf,115.191.66.84,57232,167.99.72.235,22,2026-03-18T05:37:16.862536Z,2026-03-18T05:37:24.306282Z,7.4,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
505cc1ff54dc,46.101.166.142,35634,167.99.72.235,22,2026-03-18T05:37:29.114837Z,2026-03-18T05:37:31.349322Z,2.2,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
3f5720381287,8.219.218.85,56114,167.99.72.235,22,2026-03-18T05:37:34.036819Z,2026-03-18T05:37:35.078450Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
a1bb9f47e0b1,115.191.66.84,59014,167.99.72.235,22,2026-03-18T05:37:29.390454Z,2026-03-18T05:37:36.057927Z,6.7,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
e90fc4e954ac,115.191.66.84,51166,167.99.72.235,22,2026-03-18T05:37:37.661563Z,2026-03-18T05:37:43.930469Z,6.3,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
ced32fff154d,115.191.66.84,51116,167.99.72.235,22,2026-03-18T05:37:36.768778Z,2026-03-18T05:37:43.958953Z,7.2,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
0dc8f245631f,8.219.218.85,33566,167.99.72.235,22,2026-03-18T05:37:43.021578Z,2026-03-18T05:37:44.051061Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
e94f658373fa,115.191.66.84,40508,167.99.72.235,22,2026-03-18T05:37:44.888190Z,2026-03-18T05:37:51.974666Z,7.1,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
3d61f5531482,8.219.218.85,49186,167.99.72.235,22,2026-03-18T05:37:52.165615Z,2026-03-18T05:37:53.199226Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
b1ec7a516bb2,8.219.218.85,49200,167.99.72.235,22,2026-03-18T05:38:01.118609Z,2026-03-18T05:38:02.159738Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
09f7749eb797,46.101.166.142,56100,167.99.72.235,22,2026-03-18T05:38:00.530723Z,2026-03-18T05:38:02.669785Z,2.1,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
78b809c4e058,92.118.39.72,60900,167.99.72.235,22,2026-03-18T05:38:04.607703Z,2026-03-18T05:38:06.962567Z,2.4,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
408669fc03c4,115.191.66.84,54630,167.99.72.235,22,2026-03-18T05:36:09.275068Z,2026-03-18T05:38:09.278515Z,120.0,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
54f6d3d31196,115.191.66.84,40514,167.99.72.235,22,2026-03-18T05:37:55.397208Z,2026-03-18T05:38:09.998681Z,14.6,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
2f286e37d36c,115.191.66.84,40436,167.99.72.235,22,2026-03-18T05:37:55.990777Z,2026-03-18T05:38:10.014940Z,14.0,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
a77e200ed1c7,8.219.218.85,60618,167.99.72.235,22,2026-03-18T05:38:10.233721Z,2026-03-18T05:38:10.432855Z,0.2,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,linux-x64-lsb,False,,,1,True,1,1,1,0,0,0,0,0,0,1,0.0,64,7ab552f01de999cb12092166cdc36fd68a0edbb33927e0ef3d26f4ee6449f804,True,cowrie_2026-03-18.json
961ae38dcd5d,8.219.218.85,35132,167.99.72.235,22,2026-03-18T05:38:19.163759Z,2026-03-18T05:38:19.166794Z,0.0,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
965adb9c0313,115.191.66.84,44660,167.99.72.235,22,2026-03-18T05:38:13.750784Z,2026-03-18T05:38:20.437280Z,6.7,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
677ef637f912,115.191.66.84,44648,167.99.72.235,22,2026-03-18T05:38:13.363582Z,2026-03-18T05:38:20.459365Z,7.1,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
d29db064f90b,46.101.166.142,57074,167.99.72.235,22,2026-03-18T05:38:32.533932Z,2026-03-18T05:38:34.295004Z,1.8,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
a3c0c45cc86a,115.191.66.84,53960,167.99.72.235,22,2026-03-18T05:38:21.425407Z,2026-03-18T05:38:41.602136Z,20.2,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
eaba1bbf1e74,115.191.66.84,53958,167.99.72.235,22,2026-03-18T05:38:20.788176Z,2026-03-18T05:38:41.663112Z,20.9,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
fc694c71d883,115.191.66.84,34276,167.99.72.235,22,2026-03-18T05:38:44.736646Z,2026-03-18T05:38:51.900703Z,7.2,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
ffe0fa89802d,115.191.66.84,34274,167.99.72.235,22,2026-03-18T05:38:41.989528Z,2026-03-18T05:38:51.914574Z,9.9,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
1738657e9f32,115.191.66.84,53984,167.99.72.235,22,2026-03-18T05:38:52.245764Z,2026-03-18T05:39:00.070192Z,7.8,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
414097e3377f,115.191.66.84,53990,167.99.72.235,22,2026-03-18T05:38:53.760733Z,2026-03-18T05:39:00.731769Z,7.0,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
5f1e5a0214e5,46.101.166.142,44902,167.99.72.235,22,2026-03-18T05:39:02.502979Z,2026-03-18T05:39:04.011285Z,1.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.2,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
5f1881c43bef,8.219.218.85,41036,167.99.72.235,22,2026-03-18T05:39:04.389405Z,2026-03-18T05:39:04.561643Z,0.2,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,linux-x64-lsb,False,,,1,True,1,1,1,0,0,0,0,0,0,1,0.0,64,7ab552f01de999cb12092166cdc36fd68a0edbb33927e0ef3d26f4ee6449f804,True,cowrie_2026-03-18.json
50b0bd485d8f,115.191.66.84,57362,167.99.72.235,22,2026-03-18T05:39:00.396488Z,2026-03-18T05:39:12.946472Z,12.5,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
c6eb8d11e143,8.219.218.85,59028,167.99.72.235,22,2026-03-18T05:39:13.639575Z,2026-03-18T05:39:13.805918Z,0.2,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,linux-x64-lsb,False,,,1,True,1,1,1,0,0,0,0,0,0,1,0.0,64,7ab552f01de999cb12092166cdc36fd68a0edbb33927e0ef3d26f4ee6449f804,True,cowrie_2026-03-18.json
cd620e7f03fc,115.191.66.84,57216,167.99.72.235,22,2026-03-18T05:37:16.413718Z,2026-03-18T05:39:16.418217Z,120.0,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
8fa62c4647f2,8.219.218.85,56400,167.99.72.235,22,2026-03-18T05:39:22.504093Z,2026-03-18T05:39:23.543555Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
b514f0ef6069,115.191.66.84,58346,167.99.72.235,22,2026-03-18T05:39:17.689451Z,2026-03-18T05:39:23.899363Z,6.2,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
4e02c4ee2c66,115.191.66.84,59012,167.99.72.235,22,2026-03-18T05:37:24.862534Z,2026-03-18T05:39:24.866106Z,120.0,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
db4d9957686a,46.101.166.142,37816,167.99.72.235,22,2026-03-18T05:39:33.122974Z,2026-03-18T05:39:35.190534Z,2.1,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
52ae305feeac,115.191.66.84,53026,167.99.72.235,22,2026-03-18T05:39:26.056344Z,2026-03-18T05:39:35.966704Z,9.9,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
4701c42fe7f3,115.191.66.84,53024,167.99.72.235,22,2026-03-18T05:39:25.566607Z,2026-03-18T05:39:35.993053Z,10.4,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
7cc688dffecd,115.191.66.84,57364,167.99.72.235,22,2026-03-18T05:39:00.784637Z,2026-03-18T05:39:36.449509Z,35.7,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
7c86f6f6e750,115.191.66.84,40502,167.99.72.235,22,2026-03-18T05:37:44.297438Z,2026-03-18T05:39:44.300391Z,120.0,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
dc3f22b69e24,115.191.66.84,41302,167.99.72.235,22,2026-03-18T05:39:37.916865Z,2026-03-18T05:39:46.298291Z,8.4,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
425610246982,8.219.218.85,59392,167.99.72.235,22,2026-03-18T05:39:49.356050Z,2026-03-18T05:39:50.385787Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
f595c391b1af,8.219.218.85,44150,167.99.72.235,22,2026-03-18T05:39:58.300354Z,2026-03-18T05:39:59.329949Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
c7a88e22415a,80.94.92.182,34888,167.99.72.235,22,2026-03-18T05:39:58.928029Z,2026-03-18T05:40:02.205670Z,3.3,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
b11ca22103c4,46.101.166.142,57736,167.99.72.235,22,2026-03-18T05:40:03.118049Z,2026-03-18T05:40:05.103106Z,2.0,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
c028376b3141,8.219.218.85,50178,167.99.72.235,22,2026-03-18T05:40:07.499952Z,2026-03-18T05:40:08.536534Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
e30b9e85f9a4,115.191.66.84,58168,167.99.72.235,22,2026-03-18T05:39:54.040200Z,2026-03-18T05:40:14.335048Z,20.3,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,linux-x64-lsb,True,40,80,1,True,1,1,1,0,0,0,0,0,0,2,1.7000000000000002,312,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;ea82fe82924bbdcd34f9642d3e79470eefa35f2308a6d85ad9cadf20051f1b2d,True,cowrie_2026-03-18.json
9fbc0eefb2fb,8.219.218.85,48404,167.99.72.235,22,2026-03-18T05:40:16.448087Z,2026-03-18T05:40:17.475895Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
ef60af76e09f,8.219.218.85,44666,167.99.72.235,22,2026-03-18T05:40:25.475421Z,2026-03-18T05:40:25.600798Z,0.1,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,linux-x64-lsb,False,,,1,True,1,1,1,0,0,0,0,0,0,1,0.0,64,7ab552f01de999cb12092166cdc36fd68a0edbb33927e0ef3d26f4ee6449f804,True,cowrie_2026-03-18.json
372e0eda2445,46.101.166.142,32968,167.99.72.235,22,2026-03-18T05:40:32.911100Z,2026-03-18T05:40:34.816489Z,1.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
01f74f9623bd,8.219.218.85,36032,167.99.72.235,22,2026-03-18T05:40:43.422652Z,2026-03-18T05:40:44.449735Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
34b7c86876fa,8.219.218.85,35206,167.99.72.235,22,2026-03-18T05:41:02.161319Z,2026-03-18T05:41:03.199856Z,1.0,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
fda94a39399a,46.101.166.142,56770,167.99.72.235,22,2026-03-18T05:41:03.315845Z,2026-03-18T05:41:05.228245Z,1.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
f8ba0ac4a91a,92.118.39.72,53950,167.99.72.235,22,2026-03-18T05:41:09.700428Z,2026-03-18T05:41:12.007324Z,2.3,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
ed09f1f15cab,115.191.66.84,58336,167.99.72.235,22,2026-03-18T05:39:14.319157Z,2026-03-18T05:41:14.321575Z,120.0,False,,,,False,,,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
35bc33d54d35,8.219.218.85,34172,167.99.72.235,22,2026-03-18T05:41:20.301021Z,2026-03-18T05:41:20.390065Z,0.1,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,linux-x64-lsb,False,,,1,True,1,1,1,0,0,0,0,0,0,1,0.0,64,7ab552f01de999cb12092166cdc36fd68a0edbb33927e0ef3d26f4ee6449f804,True,cowrie_2026-03-18.json
f7c0dc12dd1f,8.219.218.85,53318,167.99.72.235,22,2026-03-18T05:41:29.494547Z,2026-03-18T05:41:30.550318Z,1.1,False,SSH-2.0-Go,0a07365cc01fa9fc82608ba4019af499,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
